ram_used,ram_ava,cpu,temp
615840,6008804,91.7,83.263
ram_used,ram_ava,cpu,temp
615620,6010048,88.8,82.776
ram_used,ram_ava,cpu,temp
616364,6009816,91.3,84.237
ram_used,ram_ava,cpu,temp
616464,6009716,90.8,83.263
ram_used,ram_ava,cpu,temp
616448,6009720,91.6,83.75
ram_used,ram_ava,cpu,temp
616176,6009220,91.1,83.75
ram_used,ram_ava,cpu,temp
616136,6009252,91.8,82.776
ram_used,ram_ava,cpu,temp
615884,6009504,91.4,84.237
ram_used,ram_ava,cpu,temp
615528,6009860,91.9,83.263
ram_used,ram_ava,cpu,temp
615780,6010112,91.4,83.263
ram_used,ram_ava,cpu,temp
615648,6009740,91.6,83.263
ram_used,ram_ava,cpu,temp
616084,6009296,91.4,84.237
ram_used,ram_ava,cpu,temp
615760,6008600,91.5,83.263
ram_used,ram_ava,cpu,temp
616020,6008852,91.4,84.724
ram_used,ram_ava,cpu,temp
616020,6008852,91.0,83.263
ram_used,ram_ava,cpu,temp
615768,6009608,90.6,84.237
ram_used,ram_ava,cpu,temp
615856,6009256,91.5,83.75
ram_used,ram_ava,cpu,temp
615748,6009364,92.1,82.776
ram_used,ram_ava,cpu,temp
615772,6009852,91.6,82.289
ram_used,ram_ava,cpu,temp
616512,6009112,90.1,83.263
ram_used,ram_ava,cpu,temp
616852,6008252,90.8,83.263
ram_used,ram_ava,cpu,temp
616620,6008356,92.4,84.237
ram_used,ram_ava,cpu,temp
616484,6008492,92.2,83.263
ram_used,ram_ava,cpu,temp
616388,6009100,92.5,83.75
ram_used,ram_ava,cpu,temp
616224,6009264,91.6,84.724
ram_used,ram_ava,cpu,temp
615956,6009012,91.4,83.263
ram_used,ram_ava,cpu,temp
616084,6007860,91.9,82.289
ram_used,ram_ava,cpu,temp
616084,6007860,91.9,83.263
ram_used,ram_ava,cpu,temp
615844,6008348,89.8,83.75
ram_used,ram_ava,cpu,temp
616072,6009016,89.9,83.263
ram_used,ram_ava,cpu,temp
615448,6009120,90.0,83.263
ram_used,ram_ava,cpu,temp
615800,6008768,89.9,83.263
ram_used,ram_ava,cpu,temp
615928,6008624,91.8,83.263
ram_used,ram_ava,cpu,temp
615440,6009616,91.0,84.724
ram_used,ram_ava,cpu,temp
615944,6009112,91.1,84.724
ram_used,ram_ava,cpu,temp
615684,6008876,89.9,84.724
ram_used,ram_ava,cpu,temp
615912,6008520,91.5,84.237
ram_used,ram_ava,cpu,temp
616056,6008376,91.4,82.776
ram_used,ram_ava,cpu,temp
616156,6008528,91.2,83.263
ram_used,ram_ava,cpu,temp
616128,6007524,90.7,82.776
ram_used,ram_ava,cpu,temp
616116,6007024,91.9,82.289
ram_used,ram_ava,cpu,temp
615760,6007380,92.0,83.263
ram_used,ram_ava,cpu,temp
616128,6008036,91.8,83.263
ram_used,ram_ava,cpu,temp
616280,6008396,91.4,84.237
ram_used,ram_ava,cpu,temp
616252,6008296,91.2,84.237
ram_used,ram_ava,cpu,temp
616484,6007544,91.5,82.776
ram_used,ram_ava,cpu,temp
616376,6007652,91.9,83.263
ram_used,ram_ava,cpu,temp
615872,6008156,90.3,82.776
ram_used,ram_ava,cpu,temp
615880,6008660,91.0,84.724
ram_used,ram_ava,cpu,temp
615728,6008812,91.5,83.75
ram_used,ram_ava,cpu,temp
614696,6009068,91.7,83.263
ram_used,ram_ava,cpu,temp
614956,6008672,90.4,83.75
ram_used,ram_ava,cpu,temp
615700,6007928,91.8,83.75
ram_used,ram_ava,cpu,temp
615704,6007412,91.6,84.237
ram_used,ram_ava,cpu,temp
615436,6007680,91.5,83.75
ram_used,ram_ava,cpu,temp
615436,6007680,91.8,82.776
ram_used,ram_ava,cpu,temp
615688,6007932,91.4,82.289
ram_used,ram_ava,cpu,temp
616056,6007564,91.8,83.75
ram_used,ram_ava,cpu,temp
616716,6007416,91.6,83.263
ram_used,ram_ava,cpu,temp
616080,6007924,90.8,84.237
ram_used,ram_ava,cpu,temp
615824,6008180,91.6,83.263
ram_used,ram_ava,cpu,temp
615792,6007440,91.6,83.75
ram_used,ram_ava,cpu,temp
615680,6007556,92.4,83.263
ram_used,ram_ava,cpu,temp
615784,6007440,91.4,83.75
ram_used,ram_ava,cpu,temp
616152,6007588,91.6,84.237
ram_used,ram_ava,cpu,temp
616140,6007592,91.6,83.263
ram_used,ram_ava,cpu,temp
615648,6007448,91.9,84.237
ram_used,ram_ava,cpu,temp
616196,6005876,91.6,82.776
ram_used,ram_ava,cpu,temp
615848,6006216,92.3,82.289
ram_used,ram_ava,cpu,temp
616600,6005968,90.2,82.776
ram_used,ram_ava,cpu,temp
615108,6008488,91.1,83.75
ram_used,ram_ava,cpu,temp
615356,6007732,91.5,82.289
ram_used,ram_ava,cpu,temp
615092,6007732,91.2,83.75
ram_used,ram_ava,cpu,temp
615344,6007480,91.4,84.237
ram_used,ram_ava,cpu,temp
615220,6007988,92.1,84.237
ram_used,ram_ava,cpu,temp
615464,6007736,91.1,83.75
ram_used,ram_ava,cpu,temp
614700,6007988,91.4,85.211
ram_used,ram_ava,cpu,temp
614700,6007988,92.2,83.263
ram_used,ram_ava,cpu,temp
615472,6007216,91.9,83.263
ram_used,ram_ava,cpu,temp
616216,6006984,88.7,82.289
ram_used,ram_ava,cpu,temp
615464,6007728,91.4,83.263
ram_used,ram_ava,cpu,temp
615420,6006236,90.4,84.237
ram_used,ram_ava,cpu,temp
615792,6005736,91.2,83.263
ram_used,ram_ava,cpu,temp
615792,6005736,91.6,84.237
ram_used,ram_ava,cpu,temp
616056,6006744,92.0,83.263
ram_used,ram_ava,cpu,temp
616148,6006644,92.3,84.237
ram_used,ram_ava,cpu,temp
615528,6006748,91.6,84.237
ram_used,ram_ava,cpu,temp
615528,6006748,90.9,84.237
ram_used,ram_ava,cpu,temp
615276,6007000,92.2,83.263
ram_used,ram_ava,cpu,temp
616520,6006140,91.4,84.237
ram_used,ram_ava,cpu,temp
616668,6005992,91.5,83.263
ram_used,ram_ava,cpu,temp
616400,6005740,91.8,83.75
ram_used,ram_ava,cpu,temp
616148,6005992,92.1,83.75
ram_used,ram_ava,cpu,temp
616132,6005992,91.2,83.75
ram_used,ram_ava,cpu,temp
616628,6004984,90.6,83.263
ram_used,ram_ava,cpu,temp
616124,6005224,91.4,84.237
ram_used,ram_ava,cpu,temp
616968,6003876,92.0,84.237
ram_used,ram_ava,cpu,temp
616364,6005376,92.1,83.75
ram_used,ram_ava,cpu,temp
617000,6004740,92.1,82.776
ram_used,ram_ava,cpu,temp
617004,6005248,90.9,83.263
ram_used,ram_ava,cpu,temp
616112,6006140,92.1,84.237
ram_used,ram_ava,cpu,temp
616076,6005656,91.0,82.776
ram_used,ram_ava,cpu,temp
616220,6005512,91.6,83.75
ram_used,ram_ava,cpu,temp
616072,6005660,93.0,83.75
ram_used,ram_ava,cpu,temp
615992,6006252,91.8,83.75
ram_used,ram_ava,cpu,temp
616348,6005768,90.1,84.724
ram_used,ram_ava,cpu,temp
615420,6005916,91.8,83.75
ram_used,ram_ava,cpu,temp
615920,6005416,87.5,82.289
ram_used,ram_ava,cpu,temp
615548,6004764,91.1,84.237
ram_used,ram_ava,cpu,temp
615320,6005504,91.9,82.776
ram_used,ram_ava,cpu,temp
616564,6004260,92.0,83.75
ram_used,ram_ava,cpu,temp
615560,6005772,91.6,83.75
ram_used,ram_ava,cpu,temp
615684,6005520,89.7,83.75
ram_used,ram_ava,cpu,temp
615936,6005268,91.3,83.75
ram_used,ram_ava,cpu,temp
616448,6005268,90.9,83.263
ram_used,ram_ava,cpu,temp
616196,6005520,90.1,83.263
ram_used,ram_ava,cpu,temp
616188,6005016,91.2,83.263
ram_used,ram_ava,cpu,temp
615928,6005268,90.8,83.75
ram_used,ram_ava,cpu,temp
615916,6005016,91.8,84.237
ram_used,ram_ava,cpu,temp
616680,6004764,90.4,83.75
ram_used,ram_ava,cpu,temp
615812,6005504,88.9,83.75
ram_used,ram_ava,cpu,temp
615768,6004012,91.2,83.263
ram_used,ram_ava,cpu,temp
616020,6003760,91.1,83.263
ram_used,ram_ava,cpu,temp
615868,6003912,91.8,83.75
ram_used,ram_ava,cpu,temp
615776,6005532,91.9,84.237
ram_used,ram_ava,cpu,temp
617136,6004172,92.4,83.75
ram_used,ram_ava,cpu,temp
616380,6004928,90.1,83.263
ram_used,ram_ava,cpu,temp
614604,6006192,86.7,83.263
ram_used,ram_ava,cpu,temp
614336,6006324,92.3,83.75
ram_used,ram_ava,cpu,temp
614568,6005820,88.3,83.263
ram_used,ram_ava,cpu,temp
616088,6004812,91.8,84.724
ram_used,ram_ava,cpu,temp
617356,6003552,91.6,84.237
ram_used,ram_ava,cpu,temp
616712,6003684,91.9,83.263
ram_used,ram_ava,cpu,temp
617096,6003300,91.8,83.75
ram_used,ram_ava,cpu,temp
616444,6003952,92.1,83.75
ram_used,ram_ava,cpu,temp
615692,6004056,91.9,83.75
ram_used,ram_ava,cpu,temp
616508,6003240,92.6,83.263
ram_used,ram_ava,cpu,temp
615788,6003448,91.9,83.75
ram_used,ram_ava,cpu,temp
615464,6004796,92.5,83.263
ram_used,ram_ava,cpu,temp
615700,6004560,91.7,83.263
ram_used,ram_ava,cpu,temp
616700,6003808,91.9,83.75
ram_used,ram_ava,cpu,temp
616692,6003808,91.4,83.75
ram_used,ram_ava,cpu,temp
615676,6004312,92.2,83.263
ram_used,ram_ava,cpu,temp
617060,6002800,91.2,82.776
ram_used,ram_ava,cpu,temp
617068,6003304,91.3,83.75
ram_used,ram_ava,cpu,temp
616564,6003808,92.3,83.263
ram_used,ram_ava,cpu,temp
616312,6004060,92.5,83.263
ram_used,ram_ava,cpu,temp
615792,6004060,92.1,83.75
ram_used,ram_ava,cpu,temp
615792,6004060,91.9,83.263
ram_used,ram_ava,cpu,temp
615540,6004312,92.4,83.263
ram_used,ram_ava,cpu,temp
616304,6004060,91.7,83.263
ram_used,ram_ava,cpu,temp
616668,6003304,91.5,83.263
ram_used,ram_ava,cpu,temp
616148,6003304,91.4,84.724
ram_used,ram_ava,cpu,temp
616132,6003304,91.5,84.237
ram_used,ram_ava,cpu,temp
616132,6003304,91.1,83.263
ram_used,ram_ava,cpu,temp
616140,6003808,91.9,82.776
ram_used,ram_ava,cpu,temp
616408,6003556,91.5,84.237
ram_used,ram_ava,cpu,temp
616148,6003304,91.9,83.75
ram_used,ram_ava,cpu,temp
616008,6003304,91.9,84.724
ram_used,ram_ava,cpu,temp
616112,6003200,91.5,84.237
ram_used,ram_ava,cpu,temp
616256,6003056,90.9,83.75
ram_used,ram_ava,cpu,temp
616364,6003456,91.5,83.263
ram_used,ram_ava,cpu,temp
615824,6002196,88.9,82.776
ram_used,ram_ava,cpu,temp
615716,6002304,92.0,84.237
ram_used,ram_ava,cpu,temp
616636,6002924,91.1,84.724
ram_used,ram_ava,cpu,temp
616236,6003312,91.5,83.263
ram_used,ram_ava,cpu,temp
616868,6002556,91.7,82.776
ram_used,ram_ava,cpu,temp
616164,6003256,91.2,83.75
ram_used,ram_ava,cpu,temp
615340,6003568,91.8,83.263
ram_used,ram_ava,cpu,temp
615604,6003304,91.4,84.237
ram_used,ram_ava,cpu,temp
615684,6003216,91.7,83.75
ram_used,ram_ava,cpu,temp
615840,6003572,91.9,83.75
ram_used,ram_ava,cpu,temp
615332,6004080,91.6,84.237
ram_used,ram_ava,cpu,temp
616044,6002468,91.0,83.263
ram_used,ram_ava,cpu,temp
615924,6002576,91.7,84.237
ram_used,ram_ava,cpu,temp
615776,6002724,91.4,84.237
ram_used,ram_ava,cpu,temp
615632,6002356,89.1,82.776
ram_used,ram_ava,cpu,temp
616756,6001232,90.5,84.237
ram_used,ram_ava,cpu,temp
616996,6000480,91.4,83.263
ram_used,ram_ava,cpu,temp
616384,6002116,89.0,83.263
ram_used,ram_ava,cpu,temp
616372,6002120,91.1,84.237
ram_used,ram_ava,cpu,temp
616752,6002124,91.7,84.237
ram_used,ram_ava,cpu,temp
617004,6001872,92.3,83.263
ram_used,ram_ava,cpu,temp
615448,6002880,90.1,83.263
ram_used,ram_ava,cpu,temp
615436,6002632,89.6,83.75
ram_used,ram_ava,cpu,temp
614688,6003372,92.1,82.776
ram_used,ram_ava,cpu,temp
615204,6003388,88.5,82.776
ram_used,ram_ava,cpu,temp
615200,6003388,91.4,83.75
ram_used,ram_ava,cpu,temp
615316,6002632,91.6,82.776
ram_used,ram_ava,cpu,temp
616552,6001388,91.5,83.75
ram_used,ram_ava,cpu,temp
617024,5999892,91.7,83.75
ram_used,ram_ava,cpu,temp
617084,6000336,90.5,84.237
ram_used,ram_ava,cpu,temp
616632,6000796,92.2,83.263
ram_used,ram_ava,cpu,temp
615780,6002160,91.6,82.776
ram_used,ram_ava,cpu,temp
617540,6000400,92.3,82.776
ram_used,ram_ava,cpu,temp
617036,6000904,91.9,84.237
ram_used,ram_ava,cpu,temp
615916,6002148,92.0,82.776
ram_used,ram_ava,cpu,temp
616752,6001304,91.8,82.776
ram_used,ram_ava,cpu,temp
616236,6001308,92.0,83.75
ram_used,ram_ava,cpu,temp
616132,6001412,92.1,84.237
ram_used,ram_ava,cpu,temp
616128,6001416,92.4,83.263
ram_used,ram_ava,cpu,temp
616148,6001908,92.0,83.75
ram_used,ram_ava,cpu,temp
616132,6001924,91.9,83.75
ram_used,ram_ava,cpu,temp
616204,6000308,89.1,83.75
ram_used,ram_ava,cpu,temp
616076,6000308,92.2,83.75
ram_used,ram_ava,cpu,temp
616072,6000312,91.5,82.776
ram_used,ram_ava,cpu,temp
616748,6001172,91.4,83.75
ram_used,ram_ava,cpu,temp
617608,6000312,91.7,83.263
ram_used,ram_ava,cpu,temp
616532,6000612,88.0,82.776
ram_used,ram_ava,cpu,temp
616464,6000672,91.9,83.263
ram_used,ram_ava,cpu,temp
616064,6001072,92.1,83.75
ram_used,ram_ava,cpu,temp
616724,6000924,91.8,83.263
ram_used,ram_ava,cpu,temp
616596,6000924,92.5,83.75
ram_used,ram_ava,cpu,temp
616184,6000824,91.7,83.75
ram_used,ram_ava,cpu,temp
616060,6000932,91.9,83.75
ram_used,ram_ava,cpu,temp
616304,6000680,91.9,82.776
ram_used,ram_ava,cpu,temp
616812,6000684,91.4,83.263
ram_used,ram_ava,cpu,temp
616160,6000328,91.4,83.75
ram_used,ram_ava,cpu,temp
616296,5999680,91.6,83.75
ram_used,ram_ava,cpu,temp
616284,5999428,91.1,83.75
ram_used,ram_ava,cpu,temp
617176,5999432,91.7,83.263
ram_used,ram_ava,cpu,temp
616924,6000188,91.7,84.724
ram_used,ram_ava,cpu,temp
616672,6000440,91.5,83.75
ram_used,ram_ava,cpu,temp
616412,6000188,92.2,83.75
ram_used,ram_ava,cpu,temp
616912,5999688,91.2,83.263
ram_used,ram_ava,cpu,temp
617012,5999588,91.9,82.776
ram_used,ram_ava,cpu,temp
616912,6000200,92.1,82.776
ram_used,ram_ava,cpu,temp
617124,5999848,91.6,82.776
ram_used,ram_ava,cpu,temp
617260,5999200,92.3,83.263
ram_used,ram_ava,cpu,temp
616760,5999440,91.7,83.263
ram_used,ram_ava,cpu,temp
616832,5998344,92.4,83.75
ram_used,ram_ava,cpu,temp
616728,5998448,92.2,83.263
ram_used,ram_ava,cpu,temp
616736,5998952,88.5,83.75
ram_used,ram_ava,cpu,temp
616744,5998432,90.7,84.724
ram_used,ram_ava,cpu,temp
617112,5998952,92.0,83.75
ram_used,ram_ava,cpu,temp
617212,5998852,90.9,83.263
ram_used,ram_ava,cpu,temp
616896,5999604,92.1,84.237
ram_used,ram_ava,cpu,temp
617228,5999344,91.3,84.724
ram_used,ram_ava,cpu,temp
617112,5998948,91.1,83.75
ram_used,ram_ava,cpu,temp
616856,5999204,91.6,83.75
ram_used,ram_ava,cpu,temp
616824,5998968,91.7,83.263
ram_used,ram_ava,cpu,temp
616676,5999624,91.9,83.75
ram_used,ram_ava,cpu,temp
616444,5999728,92.2,83.263
ram_used,ram_ava,cpu,temp
616688,5998972,91.3,83.75
ram_used,ram_ava,cpu,temp
616168,5998468,91.0,83.263
ram_used,ram_ava,cpu,temp
615916,5998720,91.6,85.211
ram_used,ram_ava,cpu,temp
615420,5999728,90.5,84.237
ram_used,ram_ava,cpu,temp
614924,6001240,91.7,84.237
ram_used,ram_ava,cpu,temp
615532,6000632,91.6,83.263
ram_used,ram_ava,cpu,temp
615516,6000008,90.6,83.263
ram_used,ram_ava,cpu,temp
615756,5999760,91.4,83.75
ram_used,ram_ava,cpu,temp
616100,5999156,91.7,83.263
ram_used,ram_ava,cpu,temp
615744,6000016,91.1,83.263
ram_used,ram_ava,cpu,temp
616744,5999024,90.6,82.776
ram_used,ram_ava,cpu,temp
617492,5997764,89.4,81.802
ram_used,ram_ava,cpu,temp
616496,5998760,91.4,83.263
ram_used,ram_ava,cpu,temp
616984,5998272,91.1,84.237
ram_used,ram_ava,cpu,temp
617460,5998172,91.3,84.237
ram_used,ram_ava,cpu,temp
615324,5999284,90.7,83.75
ram_used,ram_ava,cpu,temp
615332,5998764,90.8,83.75
ram_used,ram_ava,cpu,temp
615816,5998280,91.7,83.263
ram_used,ram_ava,cpu,temp
616588,5998532,91.7,83.263
ram_used,ram_ava,cpu,temp
616684,5998684,90.6,83.75
ram_used,ram_ava,cpu,temp
616568,5998792,91.4,83.75
ram_used,ram_ava,cpu,temp
616284,5998436,92.0,83.75
ram_used,ram_ava,cpu,temp
616180,5998540,91.8,83.75
ram_used,ram_ava,cpu,temp
616300,5998420,89.8,83.75
ram_used,ram_ava,cpu,temp
616708,5998524,91.9,84.724
ram_used,ram_ava,cpu,temp
616204,5999028,91.8,83.75
ram_used,ram_ava,cpu,temp
615676,5999044,92.1,84.237
ram_used,ram_ava,cpu,temp
615668,5999044,92.3,83.75
ram_used,ram_ava,cpu,temp
615668,5999044,87.9,83.263
ram_used,ram_ava,cpu,temp
615784,5998288,92.1,84.237
ram_used,ram_ava,cpu,temp
616392,5997680,92.3,82.776
ram_used,ram_ava,cpu,temp
629368,5983928,92.0,83.263
ram_used,ram_ava,cpu,temp
605656,6008640,90.2,82.776
ram_used,ram_ava,cpu,temp
607168,6007128,91.1,83.75
ram_used,ram_ava,cpu,temp
607424,6007384,92.1,82.776
ram_used,ram_ava,cpu,temp
607688,6007136,92.5,83.75
ram_used,ram_ava,cpu,temp
607436,6007388,88.6,83.75
ram_used,ram_ava,cpu,temp
608072,6006112,91.7,82.776
ram_used,ram_ava,cpu,temp
609052,6005124,92.0,83.75
ram_used,ram_ava,cpu,temp
609052,6005124,92.3,83.263
ram_used,ram_ava,cpu,temp
608572,6006116,92.6,83.263
ram_used,ram_ava,cpu,temp
608556,6006132,91.6,81.802
ram_used,ram_ava,cpu,temp
608540,6005376,91.9,83.75
ram_used,ram_ava,cpu,temp
607368,6005524,91.2,83.75
ram_used,ram_ava,cpu,temp
607000,6005880,91.5,84.237
ram_used,ram_ava,cpu,temp
607892,6005376,92.0,83.263
ram_used,ram_ava,cpu,temp
607904,6006384,91.7,83.75
ram_used,ram_ava,cpu,temp
607392,6006384,91.7,84.237
ram_used,ram_ava,cpu,temp
607388,6006388,89.9,82.776
ram_used,ram_ava,cpu,temp
607892,6005884,90.7,84.724
ram_used,ram_ava,cpu,temp
607640,6006640,91.4,82.776
ram_used,ram_ava,cpu,temp
607640,6006640,91.8,83.263
ram_used,ram_ava,cpu,temp
607764,6006388,91.2,84.724
ram_used,ram_ava,cpu,temp
608512,6004864,92.2,83.263
ram_used,ram_ava,cpu,temp
607992,6005384,91.3,83.263
ram_used,ram_ava,cpu,temp
608748,6004628,92.1,84.237
ram_used,ram_ava,cpu,temp
609604,6004276,90.6,85.698
ram_used,ram_ava,cpu,temp
608996,6004884,90.9,83.75
ram_used,ram_ava,cpu,temp
608468,6003876,91.5,84.724
ram_used,ram_ava,cpu,temp
608988,6003356,92.0,83.263
ram_used,ram_ava,cpu,temp
609572,6002628,92.3,82.776
ram_used,ram_ava,cpu,temp
609844,6003892,91.4,82.776
ram_used,ram_ava,cpu,temp
608696,6005032,90.9,82.776
ram_used,ram_ava,cpu,temp
608820,6004396,92.0,83.75
ram_used,ram_ava,cpu,temp
609308,6003644,90.9,83.75
ram_used,ram_ava,cpu,temp
609156,6003796,91.8,83.263
ram_used,ram_ava,cpu,temp
608808,6004656,91.3,82.776
ram_used,ram_ava,cpu,temp
608556,6004908,91.6,83.75
ram_used,ram_ava,cpu,temp
609144,6004180,91.8,83.263
ram_used,ram_ava,cpu,temp
608624,6004180,91.7,82.776
ram_used,ram_ava,cpu,temp
608872,6003932,92.1,82.776
ram_used,ram_ava,cpu,temp
608628,6004184,91.4,83.75
ram_used,ram_ava,cpu,temp
608620,6003680,92.4,83.75
ram_used,ram_ava,cpu,temp
608368,6003932,91.1,83.75
ram_used,ram_ava,cpu,temp
608360,6003428,92.1,84.237
ram_used,ram_ava,cpu,temp
608360,6004316,91.5,83.75
ram_used,ram_ava,cpu,temp
608540,6003872,91.6,82.776
ram_used,ram_ava,cpu,temp
608588,6004336,91.6,83.263
ram_used,ram_ava,cpu,temp
609088,6003836,91.4,84.237
ram_used,ram_ava,cpu,temp
608824,6003588,91.9,83.75
ram_used,ram_ava,cpu,temp
608968,6003444,93.1,84.237
ram_used,ram_ava,cpu,temp
608720,6003696,91.9,84.237
ram_used,ram_ava,cpu,temp
608832,6004096,92.4,83.263
ram_used,ram_ava,cpu,temp
608600,6004200,93.1,83.75
ram_used,ram_ava,cpu,temp
609096,6003192,77.8,83.263
ram_used,ram_ava,cpu,temp
610072,6001192,89.8,82.289
ram_used,ram_ava,cpu,temp
609664,6001592,92.4,83.263
ram_used,ram_ava,cpu,temp
609580,6002188,90.6,83.75
ram_used,ram_ava,cpu,temp
610280,6002252,91.7,84.237
ram_used,ram_ava,cpu,temp
610060,6001960,92.3,83.75
ram_used,ram_ava,cpu,temp
610060,6001960,91.8,82.776
ram_used,ram_ava,cpu,temp
609784,6002108,91.9,83.263
ram_used,ram_ava,cpu,temp
610180,6002216,91.9,82.289
ram_used,ram_ava,cpu,temp
610516,6001864,91.1,83.75
ram_used,ram_ava,cpu,temp
609896,6001972,91.2,83.75
ram_used,ram_ava,cpu,temp
609896,6001972,91.9,83.263
ram_used,ram_ava,cpu,temp
608904,6002980,91.6,83.263
ram_used,ram_ava,cpu,temp
610004,6001880,91.8,83.75
ram_used,ram_ava,cpu,temp
609836,6002480,91.8,83.263
ram_used,ram_ava,cpu,temp
609100,6001624,90.6,83.263
ram_used,ram_ava,cpu,temp
609232,6001228,91.0,83.75
ram_used,ram_ava,cpu,temp
608976,6001480,92.0,83.75
ram_used,ram_ava,cpu,temp
609356,6002640,91.5,84.237
ram_used,ram_ava,cpu,temp
608848,6003148,91.2,83.75
ram_used,ram_ava,cpu,temp
608836,6003152,91.7,82.776
ram_used,ram_ava,cpu,temp
608972,6002504,91.7,82.776
ram_used,ram_ava,cpu,temp
608844,6002504,92.2,83.75
ram_used,ram_ava,cpu,temp
608964,6002384,92.1,83.263
ram_used,ram_ava,cpu,temp
610112,6001748,91.4,85.211
ram_used,ram_ava,cpu,temp
609372,6002488,92.4,83.75
ram_used,ram_ava,cpu,temp
609088,6002252,91.7,83.263
ram_used,ram_ava,cpu,temp
608348,6002992,92.2,84.237
ram_used,ram_ava,cpu,temp
608576,6002504,91.0,82.776
ram_used,ram_ava,cpu,temp
608316,6002252,90.7,83.263
ram_used,ram_ava,cpu,temp
608692,6001748,88.2,82.776
ram_used,ram_ava,cpu,temp
608932,6000996,92.3,82.776
ram_used,ram_ava,cpu,temp
609696,6001248,91.7,83.263
ram_used,ram_ava,cpu,temp
609444,6001500,90.6,82.289
ram_used,ram_ava,cpu,temp
609452,6002004,92.3,82.776
ram_used,ram_ava,cpu,temp
609200,6002256,92.1,83.263
ram_used,ram_ava,cpu,temp
608940,6002004,91.7,82.289
ram_used,ram_ava,cpu,temp
608540,6002404,91.1,84.237
ram_used,ram_ava,cpu,temp
608288,6002256,91.0,82.776
ram_used,ram_ava,cpu,temp
608920,6002136,90.7,83.75
ram_used,ram_ava,cpu,temp
608060,6002996,91.6,83.75
ram_used,ram_ava,cpu,temp
608048,6002496,91.0,83.263
ram_used,ram_ava,cpu,temp
607528,6003016,91.7,83.75
ram_used,ram_ava,cpu,temp
607360,6002160,86.9,83.75
ram_used,ram_ava,cpu,temp
607608,6002416,91.4,83.263
ram_used,ram_ava,cpu,temp
606836,6003052,90.7,84.237
ram_used,ram_ava,cpu,temp
606844,6003556,91.5,83.75
ram_used,ram_ava,cpu,temp
608356,6002044,92.5,83.75
ram_used,ram_ava,cpu,temp
609464,6000680,91.4,83.263
ram_used,ram_ava,cpu,temp
609720,6000936,92.4,83.75
ram_used,ram_ava,cpu,temp
609116,6001532,91.9,84.237
ram_used,ram_ava,cpu,temp
608604,6001532,90.9,82.776
ram_used,ram_ava,cpu,temp
609848,6000288,91.6,83.75
ram_used,ram_ava,cpu,temp
608980,6001028,91.7,83.263
ram_used,ram_ava,cpu,temp
609224,6001296,91.8,83.263
ram_used,ram_ava,cpu,temp
608484,6002036,90.6,82.776
ram_used,ram_ava,cpu,temp
608536,6000440,91.4,83.263
ram_used,ram_ava,cpu,temp
608432,6000544,89.4,83.75
ram_used,ram_ava,cpu,temp
608676,6000040,91.2,83.263
ram_used,ram_ava,cpu,temp
608440,6001804,91.7,83.75
ram_used,ram_ava,cpu,temp
608792,6001452,91.8,83.263
ram_used,ram_ava,cpu,temp
608040,6001556,88.1,83.263
ram_used,ram_ava,cpu,temp
608288,6001308,92.3,84.237
ram_used,ram_ava,cpu,temp
608540,6001056,90.6,84.237
ram_used,ram_ava,cpu,temp
608800,6001308,91.1,83.75
ram_used,ram_ava,cpu,temp
609048,6001060,91.4,83.75
ram_used,ram_ava,cpu,temp
608528,6001060,90.9,83.75
ram_used,ram_ava,cpu,temp
608528,6001060,91.6,82.776
ram_used,ram_ava,cpu,temp
608528,6001060,92.3,83.75
ram_used,ram_ava,cpu,temp
609012,6000960,91.9,83.263
ram_used,ram_ava,cpu,temp
608616,6000056,91.5,83.263
ram_used,ram_ava,cpu,temp
608852,5999300,92.1,83.75
ram_used,ram_ava,cpu,temp
608852,5999300,91.6,83.75
ram_used,ram_ava,cpu,temp
608648,6000544,91.3,84.237
ram_used,ram_ava,cpu,temp
609644,6000060,90.5,83.263
ram_used,ram_ava,cpu,temp
609896,5999808,92.1,83.263
ram_used,ram_ava,cpu,temp
609252,5999812,92.3,83.263
ram_used,ram_ava,cpu,temp
609504,5999560,91.8,83.263
ram_used,ram_ava,cpu,temp
609348,5999708,92.5,83.75
ram_used,ram_ava,cpu,temp
609752,5999812,91.9,83.75
ram_used,ram_ava,cpu,temp
609752,5999812,92.1,83.75
ram_used,ram_ava,cpu,temp
610004,5999560,92.4,83.75
ram_used,ram_ava,cpu,temp
609224,5999560,91.2,82.776
ram_used,ram_ava,cpu,temp
609224,5999560,89.0,83.75
ram_used,ram_ava,cpu,temp
609176,5998448,91.9,82.776
ram_used,ram_ava,cpu,temp
608592,5999544,92.1,82.289
ram_used,ram_ava,cpu,temp
608824,5999312,92.6,82.289
ram_used,ram_ava,cpu,temp
608828,5999820,89.3,83.263
ram_used,ram_ava,cpu,temp
608828,5999820,89.5,82.776
ram_used,ram_ava,cpu,temp
609080,5999568,91.9,83.263
ram_used,ram_ava,cpu,temp
609600,5999552,91.5,84.237
ram_used,ram_ava,cpu,temp
609688,5999464,91.7,84.237
ram_used,ram_ava,cpu,temp
608944,5999568,91.8,82.776
ram_used,ram_ava,cpu,temp
608692,5999820,93.0,83.263
ram_used,ram_ava,cpu,temp
608936,5999824,92.1,82.776
ram_used,ram_ava,cpu,temp
608680,6000080,91.9,82.776
ram_used,ram_ava,cpu,temp
609172,5999580,91.9,83.75
