ram_used,ram_ava,cpu,temp
504676,5980476,61.9,73.036
504828,5980328,60.3,72.549
504832,5980328,60.9,72.549
504836,5980328,60.9,73.523
504840,5980328,60.9,74.01
504164,5980968,60.9,73.036
504672,5980464,60.9,72.549
504168,5980968,61.5,74.01
504184,5980952,58.7,73.036
504416,5980716,60.0,73.036
504168,5980968,60.9,72.549
504172,5980968,60.9,73.523
505316,5980848,59.7,74.01
504436,5981724,59.7,73.523
504188,5981976,60.0,73.523
503940,5982228,61.9,73.523
503440,5982732,60.3,73.036
504940,5981220,60.3,73.523
504688,5981472,61.3,72.549
506200,5979960,59.4,73.036
506200,5979960,59.7,74.01
506556,5979604,61.3,73.036
504684,5981472,60.3,73.036
506200,5979960,60.0,73.523
505448,5980716,60.3,73.523
505448,5980716,59.0,73.036
505196,5980968,61.5,74.01
505684,5979456,59.4,73.523
505684,5979456,59.7,74.01
505936,5979204,62.5,74.01
505684,5979456,60.3,73.036
508260,5979840,61.5,74.01
507904,5980196,60.9,74.01
507016,5981084,60.9,74.984
505492,5982608,59.4,73.523
503728,5984372,60.3,73.036
504852,5983236,60.9,73.523
504848,5983236,58.1,74.01
503344,5984748,60.3,73.523
505104,5982984,58.7,72.549
503848,5984244,60.9,73.523
503344,5984748,60.9,74.01
503092,5985000,60.3,72.549
505632,5983488,60.9,73.523
505888,5983236,60.0,74.984
505640,5983488,61.5,73.036
505896,5983236,61.9,74.01
505648,5983488,59.7,73.523
505884,5983236,60.3,73.523
504372,5984748,59.0,73.523
504208,5984912,60.3,74.01
504180,5984924,60.9,74.01
504168,5984920,60.9,74.01
504392,5984692,60.3,74.497
504624,5984440,59.7,73.523
504260,5984796,59.4,73.523
504612,5984440,61.9,74.497
504248,5984796,60.3,72.549
504596,5984440,59.0,73.036
504312,5984716,61.5,74.01
503452,5984716,61.9,74.01
503336,5984716,59.7,74.01
503324,5984716,60.0,73.523
502968,5985072,61.3,74.984
503072,5984968,60.6,74.497
503216,5984820,59.7,74.497
503064,5984968,61.5,74.01
503220,5984820,59.4,74.01
503108,5984936,60.9,74.01
503344,5984696,60.9,74.01
502972,5985064,60.9,73.036
504228,5983804,59.1,74.01
504612,5983416,61.5,72.549
504244,5983812,59.7,73.523
505132,5983812,61.5,73.523
506276,5982804,60.3,74.01
506276,5982804,59.4,74.497
505388,5983692,62.1,74.01
506024,5983056,60.9,74.497
503876,5985204,58.7,74.01
505148,5983928,60.9,74.984
504644,5984428,60.3,74.497
505028,5984040,59.7,73.523
505012,5984052,61.9,74.01
504608,5984452,60.0,73.523
504092,5984968,59.4,73.523
505512,5983560,60.6,74.984
505512,5983560,60.9,74.497
505764,5983308,60.0,73.523
505616,5983456,60.9,74.01
505764,5983308,60.6,74.01
505764,5983308,60.3,74.01
505760,5983308,59.7,74.984
505876,5982300,61.5,74.984
505660,5982552,61.9,74.984
505908,5982300,60.0,73.523
505904,5982300,60.3,74.01
