ram_used,ram_ava,cpu,temp
486968,6417252,54.1,71.088
486704,6417516,55.3,71.575
486840,6417380,52.8,71.575
486852,6417376,54.1,71.088
486884,6417344,52.8,71.575
486576,6418540,54.1,71.088
486608,6418508,54.1,71.088
486744,6418372,54.1,71.575
486836,6417392,54.1,71.575
486972,6417256,52.8,71.575
486708,6417520,54.1,71.088
487096,6417132,54.1,71.575
486980,6417248,54.1,70.601
486868,6417364,52.8,71.088
487484,6410088,67.4,71.575
488488,6409084,54.1,72.549
488772,6408800,55.3,71.575
488804,6408768,54.1,72.062
488792,6408780,52.8,71.575
488732,6408840,51.4,71.575
488868,6408704,55.3,70.601
488752,6408820,52.8,71.088
488732,6408840,52.8,72.062
488868,6408704,52.6,71.575
488676,6408840,52.8,72.062
488812,6408704,52.8,71.088
488548,6408968,55.3,71.088
488684,6408832,54.1,71.088
488568,6408948,52.8,72.062
488452,6409064,54.1,72.062
488440,6409076,54.1,72.062
488472,6409044,52.8,70.601
488756,6408760,55.3,71.088
488492,6409024,55.3,72.549
488776,6408740,51.4,71.575
488680,6408840,54.1,71.575
488816,6408704,52.8,70.601
488700,6408820,54.1,72.062
488688,6413568,54.1,72.062
488720,6413536,52.8,71.575
487568,6413800,54.1,71.088
489288,6412080,55.3,73.036
488772,6412596,52.8,70.601
488612,6412608,52.8,71.575
488644,6412576,55.3,71.575
488632,6412588,50.0,72.549
488792,6412400,54.1,72.062
489076,6412116,54.1,71.088
489108,6412084,52.8,72.062
488844,6412348,52.8,72.062
489128,6412064,54.1,70.601
488864,6412328,54.1,71.575
489028,6412164,55.6,71.575
488912,6412280,52.6,71.575
488900,6412292,52.8,72.549
489028,6412164,54.1,71.575
489164,6412028,54.1,72.549
489020,6412164,52.8,71.575
489156,6412028,54.1,72.062
