ram_used,ram_ava,cpu,temp
506840,5976680,41.8,69.627
506840,5976680,41.0,69.14
506840,5976680,42.5,69.627
507420,5979948,42.3,68.653
507412,5980084,41.2,69.14
507392,5980104,42.0,68.653
507632,5979864,42.3,69.627
507280,5980208,41.0,68.653
507636,5979852,41.8,68.653
507532,5979956,41.0,69.14
507532,5979956,41.8,69.627
507532,5979956,41.8,69.14
507532,5979956,41.0,69.627
508080,5979852,41.8,68.166
507976,5979956,41.0,69.627
507384,5980104,41.0,69.14
507636,5979852,42.5,70.114
507384,5980104,41.0,69.14
507784,5979704,41.8,69.627
507668,5979820,41.8,68.653
507328,5980160,42.5,69.627
507612,5979876,41.6,69.14
507288,5980208,41.0,68.653
507288,5980208,42.5,69.14
507556,5979940,42.3,69.627
507540,5979956,41.8,69.14
506620,5979852,41.6,69.14
506768,5979704,41.0,69.14
506768,5979704,42.5,68.653
506516,5979956,40.3,70.114
506768,5979704,42.5,68.653
506620,5979852,41.0,70.114
506760,5979704,41.0,70.114
506508,5979956,41.2,68.653
506864,5979600,41.8,70.114
506508,5979956,43.0,68.653
506612,5979852,40.3,68.653
506760,5979704,41.0,70.114
508240,5979704,42.5,69.627
507796,5979704,42.5,69.14
507900,5979600,40.3,68.653
507796,5979704,42.5,69.627
507784,5979704,41.0,70.114
507784,5979704,42.5,69.14
507784,5979704,40.3,69.14
507784,5979704,41.8,69.14
507636,5979852,41.8,68.653
507780,5979704,41.8,69.14
507540,5979956,41.8,69.627
507792,5979704,41.8,69.627
507540,5979956,42.5,68.653
507896,5979600,41.0,69.627
507792,5979704,41.8,67.192
507792,5979704,41.0,69.627
507792,5979704,42.3,69.14
507792,5979704,42.5,69.14
508044,5979452,41.0,70.114
508040,5979452,42.3,69.627
507788,5979704,41.3,69.14
507012,5979452,42.3,69.14
506864,5979600,41.8,69.627
507012,5979452,41.0,69.14
506760,5979704,41.8,68.653
507012,5979452,41.8,68.653
506760,5979704,41.8,70.114
506864,5979600,41.8,69.627
507012,5979452,41.0,69.14
507012,5979452,42.3,69.14
507012,5979452,41.8,69.627
507012,5979452,41.8,69.627
506760,5979704,41.0,69.627
507012,5979452,41.8,69.627
507116,5979348,41.8,69.14
507008,5979452,41.8,69.14
508040,5979452,42.5,70.601
507788,5979704,41.6,69.14
508040,5979452,42.3,69.14
507788,5979704,41.8,68.653
508144,5979348,41.0,68.653
507892,5979600,41.2,69.14
508040,5979452,41.8,69.627
508040,5979452,41.0,69.14
508040,5979452,41.8,69.627
508040,5979452,41.0,70.114
508176,5979316,42.3,69.627
507912,5979580,42.5,69.14
508160,5979340,41.8,69.14
508260,5979308,41.8,69.627
508360,5979200,41.8,70.114
508108,5979452,41.8,69.627
508212,5979348,41.8,69.14
508360,5979200,41.8,69.627
507336,5979200,41.6,70.114
507336,5979200,41.8,68.653
507472,5979064,41.2,69.627
507208,5979328,42.3,68.653
507448,5979088,41.0,70.114
507188,5979348,41.0,69.14
507332,5979200,41.8,69.14
507520,5979452,41.0,70.601
507692,5979348,41.8,69.14
507432,5979096,42.5,70.601
507328,5979200,41.0,71.088
507328,5979200,42.3,68.166
508100,5979316,41.8,70.114
508376,5979180,41.0,69.14
508364,5979192,41.0,69.627
508500,5979056,41.8,68.653
508356,5979200,41.8,70.114
508356,5979200,41.8,69.627
508356,5979200,42.5,70.114
508356,5979200,41.8,70.601
508460,5979096,41.0,69.14
508708,5978844,41.8,69.627
508344,5979200,41.8,70.114
508352,5979200,42.3,69.14
508100,5979452,41.0,69.627
508352,5979200,41.8,70.114
508352,5979200,41.0,69.14
508352,5979200,41.0,69.14
508096,5979452,42.3,69.627
508348,5979200,41.0,69.14
508096,5979452,41.8,70.114
508348,5979200,41.8,69.14
507904,5980088,42.5,69.14
506676,5980428,41.8,70.601
506480,5980176,41.8,69.627
506820,5979836,41.8,69.627
506568,5979956,42.5,70.114
506568,5979956,41.6,70.601
506316,5980208,41.8,69.627
506568,5979956,41.8,70.114
506316,5980208,41.8,70.601
506688,5979836,41.6,69.14
506584,5979940,41.0,68.653
506316,5980208,41.8,70.601
506672,5979852,41.0,69.627
506672,5979852,42.5,70.601
506580,5979940,41.8,70.114
507468,5979940,41.8,70.601
508096,5979452,41.0,68.653
507844,5979704,41.8,69.14
507844,5979704,41.0,70.114
507844,5979704,41.8,70.114
507844,5979704,43.0,69.627
507844,5979704,40.3,70.601
507844,5979704,41.2,70.114
507592,5979956,41.6,70.114
508112,5979436,41.8,70.114
507836,5979704,41.3,71.088
508348,5979704,41.8,70.601
507584,5979956,41.8,70.601
507600,5979940,41.8,70.601
507604,5979940,41.8,70.114
507836,5979704,43.0,70.114
507840,5979704,42.5,70.114
507840,5979704,41.0,70.114
507840,5979704,41.0,69.627
506816,5979704,42.5,70.601
506816,5979704,41.8,70.114
506816,5979704,41.0,70.601
506564,5979956,42.5,69.627
506920,5979600,41.8,70.114
506816,5979704,41.0,69.627
507172,5979348,41.8,69.14
506812,5979704,41.8,70.114
506912,5979600,41.8,70.601
507164,5979348,41.8,70.601
506808,5979704,41.8,69.627
507060,5979452,42.5,70.601
508084,5979452,41.8,70.601
507832,5979704,41.8,69.627
508084,5979452,42.3,69.627
507832,5979704,41.0,70.114
508084,5979452,41.8,70.114
508344,5979704,41.0,69.627
507684,5979852,42.5,70.601
508084,5979452,41.0,69.627
507832,5979704,41.8,70.601
508184,5979348,41.0,70.114
507932,5979600,41.8,70.601
508092,5979452,41.8,70.601
508092,5979452,41.8,69.627
508092,5979452,41.8,70.601
508092,5979452,41.8,71.088
508092,5979452,41.0,69.14
507840,5979704,42.5,69.14
506148,5975572,51.2,71.088
505792,5975928,41.0,69.627
506148,5975572,43.2,69.627
506132,5974564,43.0,70.114
506372,5974324,41.0,70.114
506108,5974588,42.3,70.114
506132,5974564,41.8,69.627
506272,5974416,41.8,69.627
506524,5974164,41.8,72.062
506524,5974164,41.8,69.14
506524,5974164,41.8,70.114
506272,5974416,41.8,69.627
506272,5974416,41.8,69.627
508036,5976500,43.0,69.627
508024,5976512,41.0,71.088
508012,5976524,41.8,70.114
508152,5976384,41.8,70.601
508140,5976432,42.3,71.088
508244,5976328,40.5,70.114
508360,5976208,45.0,71.088
508120,5976460,41.8,70.601
508120,5976460,41.0,71.088
508120,5976460,42.3,70.114
508108,5976916,41.8,70.601
508096,5976928,41.8,70.114
507640,5976940,41.8,70.601
508412,5976168,41.8,70.114
508616,5975956,40.8,70.601
508616,5975956,41.0,70.114
508616,5975956,41.8,70.601
508720,5975852,41.8,70.601
508612,5975956,41.0,70.114
508616,5975956,41.8,70.601
508364,5976208,41.8,71.088
508720,5975852,41.0,70.114
508616,5975956,41.8,71.088
508468,5976104,42.5,70.601
507340,5976208,41.6,71.088
507088,5976460,41.8,70.114
507340,5976208,41.0,69.627
507356,5976192,41.0,70.114
507340,5976208,41.8,71.088
507336,5976208,41.8,70.601
507336,5976208,41.0,70.601
