ram_used,ram_ava,cpu,temp
488656,5996260,40.7,61.348
488800,5996124,41.4,61.348
488876,5996048,40.7,60.861
488864,5996060,36.0,61.835
488804,5996048,39.3,61.348
488792,5996060,42.9,61.348
488760,5996092,39.3,61.835
488784,5996104,40.7,61.835
488736,5996152,39.3,61.348
488620,5996268,42.9,61.348
488608,5996280,37.0,61.348
488760,5996144,40.7,61.835
488896,5996008,40.7,61.835
488780,5996124,39.3,61.835
488856,5996048,38.5,61.835
488608,5996312,39.3,61.348
488892,5996028,42.9,62.322
488888,5996040,40.7,60.374
488960,5995900,39.3,61.835
488844,5996016,40.7,61.348
488980,5995880,39.3,61.348
488960,5995900,40.7,62.322
489096,5995764,40.7,61.348
488832,5996028,41.4,60.861
489064,5995796,40.7,61.348
489052,5995808,37.0,60.861
488072,5994124,54.1,62.809
488764,5993356,37.0,61.835
490380,5991740,40.7,60.861
490144,5992004,40.7,60.861
490132,5992016,39.3,63.296
490164,5991984,40.7,60.861
489908,5992096,37.0,61.835
489592,5992388,42.9,61.348
489728,5992252,34.6,62.322
489720,5992272,42.9,61.348
489456,5992536,40.7,62.322
489740,5992252,39.3,61.835
489624,5992368,36.0,61.835
489772,5992232,41.4,61.835
489656,5992348,44.8,62.322
489732,5992272,37.0,60.861
489628,5992376,38.5,61.348
490016,5991988,40.7,62.322
489752,5992252,37.0,61.835
491628,5990360,39.3,62.322
491512,5990476,38.5,61.835
491388,5990612,40.7,60.861
491424,5990580,41.4,61.348
491412,5990592,40.7,60.374
491148,5990856,39.3,62.322
491432,5990572,40.7,61.348
491168,5990836,37.0,61.835
491388,5990596,40.7,61.348
491420,5990564,39.3,61.835
491624,5990360,38.5,62.322
491508,5990476,39.3,62.322
491244,5990740,38.5,62.809
491380,5990604,39.3,60.861
491264,5990720,40.7,60.861
491652,5990332,39.3,61.835
491684,5990360,36.0,61.835
491652,5990360,42.9,62.322
491536,5990476,38.5,61.835
491968,5990044,41.4,61.348
490816,5994008,38.5,61.348
490724,5994140,40.7,62.809
490608,5994256,39.3,60.861
490748,5994120,42.9,61.835
490728,5994140,38.5,61.835
490864,5994004,37.9,61.835
490600,5994268,41.4,61.348
490496,5994384,41.4,61.348
490632,5994248,39.3,62.322
490744,5994140,39.3,61.348
490884,5994004,37.9,61.835
490732,5994124,39.3,62.322
490840,5994020,39.3,62.322
490724,5994136,37.9,61.835
491744,5994000,37.0,61.835
490236,5995652,38.7,61.348
488624,5997264,40.7,61.835
488592,5996408,41.4,62.322
488352,5996524,40.7,62.809
488344,5996536,39.3,61.835
488484,5996400,40.7,61.348
488620,5996264,41.4,62.809
488512,5996380,37.0,61.348
488736,5996156,38.5,61.348
488628,5996272,41.4,61.835
488700,5996156,37.0,61.835
488592,5996272,40.7,61.835
488580,5996284,41.4,61.348
488324,5996548,37.0,62.322
488864,5996012,40.7,62.322
488600,5996276,39.3,62.322
488728,5996156,42.9,62.809
488864,5996020,37.0,62.809
488600,5996284,39.3,61.835
488736,5996148,42.9,60.861
488636,5996264,37.0,62.322
488628,5996276,39.3,61.835
488512,5996392,38.5,62.809
488756,5996156,41.4,62.322
488456,5996408,39.3,62.322
488596,5996272,40.7,62.322
489028,5995840,39.3,62.322
489016,5995852,40.7,62.322
488828,5996052,41.4,62.322
488976,5995904,39.3,62.322
488868,5996020,39.3,61.835
488860,5996032,42.9,62.809
488596,5996296,39.3,61.835
488880,5996012,39.3,62.809
488628,5996276,42.9,61.835
488768,5996140,37.0,61.835
489004,5995904,41.4,61.835
489148,5995768,38.5,63.296
488952,5995904,39.3,62.322
489092,5995768,42.9,62.322
488828,5996032,41.4,62.322
488936,5995924,44.8,61.835
489088,5995788,38.5,62.809
488976,5995904,39.3,61.835
489056,5995828,39.3,62.809
489204,5995680,40.7,62.322
489348,5995544,39.3,62.322
489232,5995660,39.3,62.809
489472,5995428,40.7,61.348
489360,5995544,39.3,61.835
489352,5995556,41.4,62.322
489240,5995672,38.5,62.322
489380,5995536,41.4,62.322
489064,5995796,39.3,62.322
489200,5995660,40.7,61.835
489192,5995680,37.0,63.296
489584,5995292,40.7,62.809
489324,5995556,37.0,61.835
489708,5995176,39.3,61.835
489592,5995292,42.9,62.322
489588,5995304,39.3,61.835
489476,5995420,40.7,62.809
489612,5995284,37.0,62.322
489356,5995548,39.3,61.835
489240,5995664,40.7,62.322
489484,5995428,39.3,62.322
489624,5995292,42.9,62.809
489616,5995176,39.3,63.296
489504,5995292,37.0,62.809
489492,5995304,40.7,62.322
489376,5995420,41.4,61.835
489512,5995284,39.3,61.348
489396,5995400,38.5,63.296
489404,5995412,41.4,62.322
489448,5995368,39.3,63.783
489492,5995324,42.9,62.322
489644,5995176,37.9,61.835
488712,5996064,42.9,61.835
488600,5996180,39.3,62.322
488736,5996044,40.7,61.835
488628,5996160,37.0,62.809
488852,5995932,41.4,62.322
488736,5996048,38.5,62.809
488880,5995912,39.3,62.809
488616,5996176,39.3,61.835
488656,5996144,38.5,61.348
488648,5996156,41.4,62.322
488680,5996124,39.3,61.835
488668,5996136,38.5,61.835
488700,5996104,39.3,61.835
488888,5995932,40.7,61.835
488776,5996048,39.3,61.835
488912,5995912,39.3,62.809
488724,5996064,40.7,62.322
488864,5995928,39.3,62.809
488752,5996044,39.3,62.809
488848,5995932,40.7,61.835
488732,5996048,37.0,63.296
488868,5995912,40.7,62.322
489396,5996420,39.3,62.322
489532,5996284,42.9,62.322
488616,5996312,37.0,62.809
489248,5995680,39.3,62.809
489132,5995796,42.9,62.809
489008,5995808,39.3,62.809
488856,5995932,42.9,62.322
488744,5996048,37.0,62.322
488884,5995912,40.7,62.322
488620,5996176,39.3,62.322
488764,5996040,40.7,62.322
488604,5996184,39.3,62.322
488740,5996048,39.3,62.809
488632,5996164,38.5,62.322
488920,5995880,41.4,62.322
488868,5995932,39.3,61.835
489004,5995796,38.5,63.296
488752,5996060,41.4,61.835
488888,5995924,38.5,61.835
488772,5996040,39.3,61.835
488920,5995904,37.0,63.296
488892,5995932,40.7,61.835
489036,5995796,37.0,62.809
488776,5996060,39.3,62.322
489356,5995428,40.7,61.835
489248,5995544,39.3,61.348
489360,5995428,42.9,62.809
489248,5995544,39.3,62.809
489240,5995556,40.7,62.809
488976,5995812,39.3,62.322
488860,5995928,39.3,62.809
488996,5995792,38.5,63.296
488880,5995908,37.0,63.296
489124,5995680,40.7,62.809
488976,5995812,39.3,63.296
489116,5995676,39.3,61.348
489004,5995792,40.7,62.322
489140,5995656,37.0,61.835
489116,5995680,41.4,62.322
489252,5995544,38.5,61.348
489112,5995680,39.3,61.835
489252,5995544,40.7,61.835
488992,5995808,39.3,61.348
489128,5995672,39.3,62.322
489168,5995640,40.7,61.835
489636,5995176,39.3,62.809
489520,5995292,40.7,62.809
489516,5995304,39.3,61.835
489400,5995420,39.3,62.809
489544,5995284,38.5,63.296
489284,5995548,41.4,62.322
489420,5995412,38.5,61.348
489164,5995676,37.0,62.322
489196,5995644,39.3,61.835
489420,5995428,40.7,62.809
489236,5995544,39.3,62.322
489372,5995408,40.7,61.835
489120,5995672,39.3,62.322
489404,5995388,39.3,62.322
489148,5995652,42.9,63.296
489436,5995368,37.0,62.809
489376,5995428,37.0,62.809
489520,5995292,40.7,62.809
489260,5995556,41.4,62.809
489400,5995420,40.7,62.809
489436,5995388,39.3,62.322
489900,5994924,39.3,61.348
489784,5995040,40.7,61.835
489540,5995304,39.3,63.296
489360,5995428,40.7,62.322
489252,5995544,37.0,61.835
489360,5995428,40.7,62.809
489248,5995544,41.4,62.809
489384,5995408,39.3,61.835
489372,5995428,39.3,62.322
489624,5995176,37.9,62.322
488868,5995932,40.7,62.809
490128,5994672,37.0,62.322
489908,5994892,40.7,63.296
489688,5995112,39.3,61.835
489468,5995332,40.7,63.783
489400,5995380,40.7,63.783
489604,5995176,41.4,62.809
489360,5995428,42.9,62.809
489716,5995072,38.5,62.322
489460,5995336,41.4,62.809
489220,5995576,40.7,63.296
489732,5995072,39.3,62.809
489468,5995336,38.5,62.809
489740,5995072,39.3,62.322
489476,5995336,40.7,62.322
489748,5995072,38.5,62.809
489488,5995336,41.4,62.322
489752,5995072,40.7,62.322
489496,5995336,37.0,63.296
489508,5995324,44.8,63.783
489792,5995040,39.3,62.809
489632,5995176,40.7,63.296
489368,5995440,41.4,63.296
489588,5995220,40.7,62.322
488952,5996744,37.0,63.783
487512,5997444,42.9,63.783
487364,5997592,39.3,63.296
487100,5997856,39.3,62.322
487364,5997592,42.9,61.835
486976,5997856,39.3,62.322
486992,5997844,39.3,64.757
486892,5997948,39.3,63.296
487032,5997812,40.7,62.809
